/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709202.fastq	40228980	4.385206398574772	9173794
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709203.fastq	25041342	4.68917855480776	5340241
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709204.fastq	29138688	3.7443700918178457	7782000
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709206.fastq	32376834	3.755344110875575	8621536
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709208.fastq	30958900	3.9911800737779664	7756829
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709209.fastq	58062058	4.768714406826941	12175621
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709210.fastq	41888308	4.287742396734452	9769315
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709211.fastq	36487776	3.89815151879309	9360276
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709212.fastq	41800194	4.3383555030921706	9635032
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709213.fastq	45227610	3.8735490217671216	11676013
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709214.fastq	37532478	3.9692613636085805	9455784
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709215.fastq	35209354	3.650527920336169	9645003
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709216.fastq	55525372	5.5404910734719355	10021742
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709217.fastq	51556004	4.565514238671647	11292486
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709218.fastq	44971896	4.6147198032345464	9745315
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709220.fastq	35519598	4.400438817552233	8071831
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709221.fastq	64540054	6.028337277474095	10706112
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709224.fastq	42040084	3.616825732056601	11623475
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709225.fastq	59511492	5.334197676330968	11156597
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709226.fastq	46856270	4.782505964231135	9797431
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709227.fastq	45740054	4.733006784388757	9664058
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709228.fastq	44499112	4.806473433460064	9258162
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709230.fastq	66005448	4.880662932492008	13523869
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709231.fastq	56063178	5.123390919938159	10942592
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709234.fastq	47672732	4.722253326258486	10095336
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709235.fastq	48724170	4.941115950944375	9860965
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709236.fastq	36610142	4.256141030234289	8601722
/maps/projects/mjolnir1/people/sjr729/tutorial/skimming_scripts/testClupea/fastq/echarvel_fast-skims_11.07/bbmap_reads/ERR9709238.fastq	48671342	5.04552748465394	9646433
