sample	KARM	MORE	RISO	MÅSE	KALI	KALM	IDEI	BLEK	IDEO
KARM	0	-0.01767	0.00809	0.02582	0.04148	0.04433	0.01248	0.03155	0.03167
MORE	-0.01767	0	0.01731	0.03482	0.0451	0.0497	0.01939	0.04342	0.03468
RISO	0.00809	0.01731	0	0.00987	0.03655	0.03006	0.00624	0.02125	0.01656
MÅSE	0.02582	0.03482	0.00987	0	0.03249	0.03152	-0.01266	0.02059	0.01169
KALI	0.04148	0.0451	0.03655	0.03249	0	0.00055	-0.00157	-0.00555	0.01686
KALM	0.04433	0.0497	0.03006	0.03152	0.00055	0	-0.00349	-0.00638	0.01481
IDEI	0.01248	0.01939	0.00624	-0.01266	-0.00157	-0.00349	0	0.01824	0.02188
BLEK	0.03155	0.04342	0.02125	0.02059	-0.00555	-0.00638	0.01824	0	0.01895
IDEO	0.03167	0.03468	0.01656	0.01169	0.01686	0.01481	0.02188	0.01895	0
