C_3145	212591666	0.00113519818130213	0.000917269536190947	1.54922089439801
C_3152	211256851	0.0009208654574851	0.000740742902270812	1.58561002504078
C_3154	211340706	0.000875507757424896	0.000707823132111726	1.54477141934088
C_3155	211399945	0.000912938669929969	0.00073944220940283	1.52996735009966
C_3156	209514409	0.000931595228053854	0.000757945749539349	1.49393313526778
C_3160	211707668	0.000907855511889441	0.000735138089250154	1.53201493859961
C_3162	205993961	0.000812141807100299	0.000665266083004891	2.32185998312129
C_3163	212196877	0.00102257420506244	0.000820822927174035	1.60273864415368
C_3164	211963556	0.000857489191309922	0.000690912976438205	1.57211875205066
C_3165	212199381	0.000876463601104633	0.000710629323792123	1.52169256823111
C_3169	213417778	0.00127946861730501	0.000948623987750815	1.92041561396953
C_3172	211897540	0.00094017691345485	0.000762487286130872	1.51958601025411
C_3173	212197072	0.000889796725031779	0.000721870251183374	1.51689591995971
C_3175	212255357	0.000939305724696073	0.000758388180943415	1.55555345413778
C_3498	212297215	0.000989432508235795	0.000804367857292166	1.50025346341438
C_3504	212021989	0.00101203598413407	0.000820825577049576	1.51899567572959
C_3505	211461140	0.000596002628503565	0.000475373738464042	1.65466973566076
C_3507	210702514	0.000680676202326717	0.000549195407193126	1.56110036404029
C_3508	207095345	0.000539644671763287	0.000441939104139952	2.32507956430965
C_3510	205994257	0.00055465885452461	0.000457009840795023	2.24710458048808
C_3516	212035351	0.000995754341054186	0.000806383310202891	1.53132681455311
C_3517	211712398	0.000764323614608909	0.000617173735847683	1.55470516131482
C_3518	210713899	0.00155852071616755	0.00127746008535828	1.43465975152961
C_3519	212561958	0.000998824270233048	0.000809285778063403	1.52718409928005
C_3520	211894018	0.000864215691724789	0.000696125786098245	1.57452524571183
C_3521	212186250	0.000992528927986848	0.000801469712385049	1.55444995521462
C_3522	211856750	0.000869644546911988	0.000704361960981591	1.53012508401808
C_3523	212057193	0.000847260184305339	0.000684195934139057	1.55408212747327
C_3525	212084315	0.000893320641771262	0.000723995262897828	1.5250430140265
C_3780	211044638	0.00100690219422278	0.000819393186044703	1.49219532276925
C_3800	212056048	0.000909583851324239	0.000729514689115494	1.60953740116552
C_3803	212555422	0.000883709843259471	0.00070812815177995	1.6168253424954
C_3822	211878696	0.000992905536797273	0.00080283690532126	1.5437571748292
C_3824	212018419	0.000926803952981567	0.000748923902245702	1.54876437882762
C_3828	211880086	0.00090105662028861	0.000727213083773576	1.55880801419241
C_3841	212232912	0.000893691541748026	0.000717150821334109	1.60520367865457
C_3858	207118648	0.000536363971359691	0.000440123069792502	2.29967509420586
C_3862	213700504	0.00108690706694807	0.000812816948832935	1.85680247384313
C_3867	212551260	0.000978600488911122	0.00078655284468085	1.59212415085524
C_3870	206824931	0.000702434526320148	0.000575324050365801	2.3235395364156
